25.5393362766667,1.81106487786909,0
19.6946088333333,1.8657654459175,2
18.0290128566667,3.17591634789139,4
21.188995565,4.795559955,6
24.43181866,4.93821127961118,8
22.2688076933333,0.572214481803813,10
18.6321977633333,4.08994522212963,12
14.8968168466667,0.412765871193471,14
20.3511108233333,2.29351320239642,16
15.396648915,1.556751585,18
25.8090662,6.71440857443865,20
16.9110883933333,0.994158851586514,22
16.8146769566667,1.94274407195731,24
21.0426809366667,3.42814598479661,26
19.47649267,4.38007031718719,28
20.747058255,3.894892055,30
14.5925301,1.42481114618741,32
19.0543551333333,3.69130310186813,34
18.3534180833333,5.34756255279936,36
18.04914918,2.9112426897238,38
18.3547380333333,2.13677125093723,40
27.60170979,2.12020826027643,44
19.7842537,1.65010154066044,46
