0.380317550333333,0.193610707063544,0
0.363055867333333,0.0689483824566577,2
0.970478806666667,0.298305208105037,4
1.2086114285,0.3533017445,6
0.103393202333333,0.0517135169364626,8
0.402366931666667,0.0532585721381038,10
0.631798954666667,0.327137384074398,12
0.414658518666667,0.21103661717867,14
0.121842569,0.0647348282595655,16
0.6125303225,0.0726131095000001,18
0.424144060666667,0.226418627680976,20
0.359572992,0.0934934862713305,22
0.374238623,0.079137201447144,24
0.338753307,0.157835083808589,26
0.447415361333333,0.208855651816057,28
0.1894808925,0.0462137395,30
0.501112449,0.251149585980973,32
0.404680550333333,0.0446362003795223,34
0.735377702666667,0.679823237795097,36
0.572272810666667,0.274640982670713,38
0.566799718333333,0.339598269217574,40
0.267784651666667,0.108185742510022,44
1.71041454366667,0.4814354824527,46
