0.984543802666667,0.239945130889741,0
0.597726351,0.147964773748115,2
0.218753058666667,0.118088214464349,4
0.4262560735,0.2837044595,6
0.585363829333333,0.0275321299202567,8
0.884168736,0.335578108243804,10
0.721479626333334,0.233808217740987,12
1.37198829866667,0.0911811540051135,14
1.89984231366667,0.645886476008483,16
0.587583845,0.37161696,18
0.670950617666667,0.199437669190468,20
0.396384503333333,0.056964553720545,22
0.423809406666667,0.133046182103,24
0.259472834666667,0.0282960455842183,26
0.286936016,0.0772575005436073,28
0.404381622,0.16868699,30
0.494001520333333,0.236165077529171,32
0.629670405666667,0.0796915593387034,34
0.83157153,0.236039330545472,36
1.10608245366667,0.0722248783460066,38
1.27220859233333,0.478259950670535,40
0.882875099,0.111962784336471,44
0.417855284333333,0.0561659685637098,46
