2.65166422366667,0.128213212202411,0
2.844714572,0.598793232848945,2
4.568060121,0.624512446298592,4
5.7621502205,0.0824659544999999,6
2.78898145866667,0.374928409958126,8
3.287723245,1.01580104415285,10
3.60736608633333,0.675672945391414,12
3.27307449433333,0.977087970096545,14
2.85970932666667,0.474781974841364,16
2.950569405,0.0729669899999998,18
3.03330474966667,0.739287245659002,20
2.479887839,0.46165821098392,22
3.36763606966667,0.372281725031106,24
5.273954023,0.091797813807299,26
5.198446145,0.325222918389573,28
5.399060355,0.331625764,30
4.116303086,0.595341623891669,32
3.20708817133333,0.0367057011217391,34
3.69370576733333,0.894463365631799,36
3.70870721033333,0.427543402277764,38
2.198053152,0.0856982416252495,40
3.39934271366667,0.357705226730768,44
3.249063694,0.335164486722867,46
