0.621931412,0.252398100090483,0
0.243390199666667,0.167110498246101,2
0.286307172333333,0.1763684036132,4
0.5679684265,0.5679684265,6
0.391586123666667,0.081194648666198,8
0.287854839666667,0.115212434186941,10
0.206395877,0.120693178238377,12
0.482794199666667,0.208416162629907,14
0.230020801333333,0.127751276030172,16
0.2055430295,0.2055430295,18
0.144715689333333,0.0898852144294054,20
0.304920574333333,0.0900824400657447,22
0.239182302666667,0.120984930825643,24
0.232284554,0.114831352548409,26
0.628753707,0.0890956403597402,28
0.913900642,0.088969429,30
0.183043369333333,0.144806895312169,32
0.514588610333333,0.261420489457161,34
0.799203946666667,0.377982544787861,36
0.915149122666667,0.0954335953827612,38
0.301773678,0.0695824779249368,40
0.390263382333333,0.203965004215942,44
0.241626030666667,0.121158743917288,46
